Mixture	3	4	11	9	2	5	0	8	1	7	6	10	P-value	Correlation	RMSE
LJP006_HEPG2_24H_X1_B19:A03	0.06212986831924799	0.03215257421929861	0.01808058721219463	0.03205588672484823	0.10041615177011644	0.14200226066648250	0.29214142136163740	0.04750010875403720	0.03478746967882465	0.00868503259004838	0.22064481935637206	0.00940381934689198	9999.00000000000000000	0.79897258458892739	0.69524599803560405
LJP006_HEPG2_24H_X1_B19:A04	0.13468542928863098	0.05185556491649195	0.01517122334810848	0.04034684143656948	0.03536646019536985	0.10061130047883848	0.14371921113685346	0.04924682878841162	0.09454930316489421	0.03572851280820726	0.26404645415305156	0.03467287028457264	9999.00000000000000000	0.57233145673037933	0.82524590841494960
LJP006_HEPG2_24H_X1_B19:A05	0.06076413524448295	0.05800020920764659	0.01633455166349996	0.01069613953738623	0.08394651279025957	0.13584624761093608	0.23466829397621528	0.03302063821127606	0.08078174696172702	0.02932801151295777	0.20955206693655884	0.04706144634705359	9999.00000000000000000	0.74276803984247486	0.73008290199242631
LJP006_HEPG2_24H_X1_B19:A06	0.08328986186500380	0.06256864509728818	0.01158027836974595	0.01474657110502250	0.06550752931758562	0.16973649383773703	0.21383398530765393	0.01971455224041251	0.07627881248467792	0.05348895605191928	0.19472047333896420	0.03453384098398909	9999.00000000000000000	0.68966061884531804	0.76288391253910337
LJP006_HEPG2_24H_X1_B19:B03	0.04730219322685736	0.04302634277408866	0.01046527520949200	0.01739788146089950	0.06736582394540373	0.14483338519990330	0.25201759507063864	0.01862187307428066	0.08180728531881679	0.04287485765168651	0.24451151044098865	0.02977597662694409	9999.00000000000000000	0.78936375945752768	0.69165055023477762
LJP006_HEPG2_24H_X1_B19:B04	0.09499474413419806	0.05669982353236140	0.00333274726844215	0.01862732230605222	0.00803616766215395	0.20382908600246818	0.20088098558297074	0.07602135130048332	0.08572997823191578	0.03356330876451465	0.21828448521443961	0.00000000000000000	9999.00000000000000000	0.70130944784034932	0.75701452620946419
LJP006_HEPG2_24H_X1_B19:B05	0.03353076400738104	0.06947821035926112	0.00302993155099062	0.01672849437355868	0.04534192999730666	0.11959297886584952	0.27181135722357513	0.06031308453486966	0.10168837328399269	0.03063323704956113	0.18881303944025360	0.05903859931340034	9999.00000000000000000	0.77037732038909157	0.72514328483413415
LJP006_HEPG2_24H_X1_B19:B06	0.06093437997846748	0.05433686166299003	0.01352742640860165	0.00728901690308114	0.10561153017422266	0.17630172564933980	0.24912485370631468	0.03464029667939682	0.04633457620441520	0.01756419011538653	0.21609000926552807	0.01824513325225581	9999.00000000000000000	0.70909266679140770	0.74716316720196807
LJP006_HEPG2_24H_X1_B19:F07	0.07340779170705913	0.04039655642275741	0.01619731321932203	0.03260151253084246	0.00000000000000000	0.09979796544735632	0.28690823798340676	0.02352719568756888	0.10832948499797554	0.00289307923523132	0.28574444903857565	0.03019641372990447	9999.00000000000000000	0.83585273127932636	0.65297970117737070
LJP006_HEPG2_24H_X1_B19:F08	0.00511001038021271	0.02108014519181224	0.01193680672789990	0.01115346211355580	0.19335988846594060	0.15964315977596558	0.22002937446752366	0.03606104123790522	0.07207199192620681	0.03882444331082691	0.19024830594001449	0.04048137046213612	9999.00000000000000000	0.75856534760321770	0.72204530138090606
LJP006_HEPG2_24H_X1_B19:F09	0.07290097621701583	0.03282900268057298	0.02963296655787212	0.00914811337247931	0.14055098693125698	0.08340205993777236	0.11466491638749282	0.06319798391227899	0.13979308969958765	0.04462896796737020	0.25057742371866881	0.01867351261763204	9999.00000000000000000	0.70407283659006459	0.74563569795118234
LJP006_HEPG2_24H_X1_B19:F10	0.09361055780548978	0.06954709929385476	0.00721503340859869	0.01903905104912120	0.00000000000000000	0.21201769012936722	0.31195029532218216	0.05200691821385082	0.06785567292663157	0.00110277996496003	0.16565490188594392	0.00000000000000000	9999.00000000000000000	0.70546393703219779	0.76343984516371721
LJP006_HEPG2_24H_X1_B19:F11	0.04766287148111156	0.03086988686206675	0.01315710019201768	0.02352368891576240	0.00615981864320383	0.09637880236050346	0.34499185358160656	0.03051862901558548	0.09728357827200068	0.03378064546613520	0.25955553257700270	0.01611759263300381	9999.00000000000000000	0.67748699509544774	0.76789358280619557
LJP006_HEPG2_24H_X1_B19:F12	0.06106037974889807	0.04357360007326379	0.02296490755143337	0.01703341508050869	0.02201097898668065	0.11101832749436638	0.32418342625713648	0.02889459328613687	0.09130568157207106	0.00000000000000000	0.24770684422561959	0.03024784572388515	9999.00000000000000000	0.81686400474954923	0.67746191063240324
LJP006_HEPG2_24H_X1_B19:J13	0.03400294375695270	0.05469704349079024	0.01400458179692090	0.01378266903212807	0.08483603436572061	0.12515023227086380	0.18168089969783385	0.08619760008890791	0.07690618973007676	0.00000000000000000	0.27746747375382103	0.05127433201598400	9999.00000000000000000	0.75913248009549117	0.70236361415128679
LJP006_HEPG2_24H_X1_B19:J14	0.12497395758406878	0.06135775806306953	0.01648182533466732	0.00975448181191590	0.02369091663777950	0.19365313840610909	0.18914260514336917	0.04650155302088529	0.07569864141723796	0.06477248478691980	0.19397263779397758	0.00000000000000000	9999.00000000000000000	0.81302883413519189	0.68901391209669804
